customer_id,country,total_revenue,total_orders,avg_order_value
15607,United Kingdom,1578.57,13,121.43
12549,USA,1575.68,6,262.61
14850,United Kingdom,1575.21,9,175.02
14489,United Kingdom,1574.93,4,393.73
14492,United Kingdom,1574.36,10,157.44
13202,United Kingdom,1571.35,8,196.42
15466,United Kingdom,1571.01,4,392.75
15289,United Kingdom,1570.71,7,224.39
17624,United Kingdom,1568.63,4,392.16
16716,United Kingdom,1568.28,4,392.07
16099,United Kingdom,1568.25,8,196.03
15074,United Kingdom,1566.33,3,522.11
18036,United Kingdom,1563.64,11,142.15
17851,United Kingdom,1563.34,6,260.56
17837,United Kingdom,1560.53,10,156.05
12629,Sweden,1558.22,2,779.11
13554,United Kingdom,1556.39,10,155.64
15149,United Kingdom,1554.61,5,310.92
14136,United Kingdom,1553.96,7,221.99
16017,United Kingdom,1553.83,5,310.77
17323,United Kingdom,1553.51,14,110.97
14695,United Kingdom,1552.57,4,388.14
14186,United Kingdom,1550.63,5,310.13
13337,United Kingdom,1548.55,2,774.28
12926,United Kingdom,1548.46,4,387.12
16366,United Kingdom,1548.13,4,387.03
17190,United Kingdom,1548.04,8,193.51
14754,United Kingdom,1546.28,7,220.9
16915,United Kingdom,1543.18,11,140.29
17649,United Kingdom,1542.44,5,308.49
15701,United Kingdom,1542.14,4,385.54
13783,United Kingdom,1542.09,4,385.52
15279,United Kingdom,1541.74,7,220.25
13186,United Kingdom,1539.69,5,307.94
16140,United Kingdom,1536.19,5,307.24
13579,United Kingdom,1535.84,6,255.97
15798,United Kingdom,1535.37,3,511.79
13402,United Kingdom,1535.13,4,383.78
13939,United Kingdom,1533.66,10,153.37
17454,United Kingdom,1532.64,11,139.33
18136,United Kingdom,1531.71,9,170.19
13539,United Kingdom,1531.26,9,170.14
15326,United Kingdom,1529.82,10,152.98
14198,United Kingdom,1527.58,13,117.51
16340,United Kingdom,1526.06,3,508.69
15201,United Kingdom,1525.9,14,108.99
12970,United Kingdom,1524.97,10,152.5
14567,United Kingdom,1524.46,3,508.15
16491,United Kingdom,1524.31,3,508.1
14304,United Kingdom,1523.81,5,304.76
18062,United Kingdom,1523.37,9,169.26
13042,United Kingdom,1522.79,4,380.7
17990,United Kingdom,1522.57,7,217.51
15587,United Kingdom,1522.08,7,217.44
16066,United Kingdom,1521.87,5,304.37
14055,United Kingdom,1520.96,3,506.99
16790,United Kingdom,1520.12,8,190.02
12818,Austria,1517.88,2,758.94
16092,United Kingdom,1515.49,10,151.55
14220,United Kingdom,1515.0,4,378.75
14682,United Kingdom,1514.81,6,252.47
17997,United Kingdom,1511.3,12,125.94
17025,United Kingdom,1510.64,5,302.13
16910,United Kingdom,1510.06,8,188.76
15948,United Kingdom,1509.09,3,503.03
18074,United Kingdom,1509.04,2,754.52
13158,United Kingdom,1508.18,5,301.64
15261,United Kingdom,1508.0,4,377.0
17977,United Kingdom,1507.73,3,502.58
17179,United Kingdom,1507.26,6,251.21
14068,United Kingdom,1504.97,5,300.99
17290,United Kingdom,1501.44,8,187.68
16762,United Kingdom,1501.38,3,500.46
15215,United Kingdom,1496.46,11,136.04
14885,United Kingdom,1496.12,4,374.03
13377,United Kingdom,1495.43,4,373.86
13310,United Kingdom,1492.8,8,186.6
16314,United Kingdom,1491.4,3,497.13
16037,United Kingdom,1489.44,7,212.78
17345,United Kingdom,1484.38,12,123.7
15427,United Kingdom,1483.14,3,494.38
18214,United Kingdom,1480.99,5,296.2
15110,United Kingdom,1480.0,9,164.44
17590,United Kingdom,1479.22,3,493.07
15574,United Kingdom,1476.7,7,210.96
16450,United Kingdom,1475.73,4,368.93
15630,United Kingdom,1475.45,4,368.86
16419,United Kingdom,1474.67,9,163.85
14246,United Kingdom,1474.06,3,491.35
16980,United Kingdom,1473.33,3,491.11
16835,United Kingdom,1471.51,10,147.15
14684,United Kingdom,1468.55,6,244.76
15590,United Kingdom,1466.41,6,244.4
18252,United Kingdom,1465.59,8,183.2
18196,United Kingdom,1464.31,4,366.08
13360,United Kingdom,1464.1,7,209.16
12882,United Kingdom,1463.04,2,731.52
16586,United Kingdom,1462.78,3,487.59
17978,United Kingdom,1461.76,4,365.44
18106,United Kingdom,1461.46,6,243.58
14264,United Kingdom,1461.36,8,182.67
13085,United Kingdom,1459.46,10,145.95
16121,United Kingdom,1457.19,6,242.87
15071,United Kingdom,1455.56,4,363.89
16569,United Kingdom,1455.23,5,291.05
13138,United Kingdom,1454.49,8,181.81
18268,United Kingdom,1451.22,8,181.4
13165,United Kingdom,1451.16,3,483.72
14657,United Kingdom,1450.92,7,207.27
16239,United Kingdom,1450.9,7,207.27
13361,United Kingdom,1450.5,2,725.25
15876,United Kingdom,1449.14,2,724.57
13023,United Kingdom,1449.03,3,483.01
15882,United Kingdom,1448.91,10,144.89
16906,United Kingdom,1448.8,7,206.97
17545,United Kingdom,1448.54,6,241.42
14591,United Kingdom,1447.14,4,361.79
17073,United Kingdom,1446.09,4,361.52
13583,United Kingdom,1445.03,2,722.52
15636,United Kingdom,1444.58,4,361.15
13370,United Kingdom,1442.64,2,721.32
17734,United Kingdom,1442.32,6,240.39
18066,United Kingdom,1440.4,3,480.13
13543,United Kingdom,1439.61,2,719.81
16088,United Kingdom,1437.43,2,718.72
16727,United Kingdom,1437.42,4,359.36
13500,United Kingdom,1436.3,5,287.26
12805,Netherlands,1434.95,4,358.74
17582,United Kingdom,1433.7,6,238.95
13259,United Kingdom,1433.38,9,159.26
12389,Australia,1433.33,3,477.78
17941,United Kingdom,1433.28,4,358.32
13475,United Kingdom,1431.78,4,357.95
17175,United Kingdom,1430.94,5,286.19
18071,United Kingdom,1428.63,6,238.11
13278,United Kingdom,1428.2,5,285.64
14487,United Kingdom,1428.11,8,178.51
17610,United Kingdom,1427.84,8,178.48
15197,United Kingdom,1427.84,10,142.78
15076,United Kingdom,1425.84,5,285.17
15799,United Kingdom,1424.29,4,356.07
16660,United Kingdom,1422.35,8,177.79
13145,United Kingdom,1419.77,8,177.47
14775,United Kingdom,1418.46,3,472.82
15444,United Kingdom,1418.26,2,709.13
14412,United Kingdom,1417.49,4,354.37
14662,United Kingdom,1416.33,7,202.33
17950,United Kingdom,1412.65,8,176.58
17438,United Kingdom,1412.62,6,235.44
17878,United Kingdom,1412.33,3,470.78
15237,United Kingdom,1412.32,4,353.08
14894,United Kingdom,1412.21,5,282.44
16394,United Kingdom,1412.06,9,156.9
15652,United Kingdom,1411.84,6,235.31
16848,United Kingdom,1411.62,4,352.91
16926,United Kingdom,1410.4,6,235.07
16854,United Kingdom,1408.96,2,704.48
15106,United Kingdom,1407.73,7,201.1
14083,United Kingdom,1407.26,11,127.93
12695,France,1407.12,7,201.02
16173,United Kingdom,1406.57,7,200.94
12765,Netherlands,1404.58,6,234.1
15186,United Kingdom,1403.2,5,280.64
14687,United Kingdom,1402.06,3,467.35
15911,United Kingdom,1401.55,10,140.16
15173,United Kingdom,1399.26,8,174.91
14019,United Kingdom,1398.96,4,349.74
18202,United Kingdom,1396.99,3,465.66
18189,United Kingdom,1396.58,5,279.32
16129,United Kingdom,1396.05,3,465.35
17856,United Kingdom,1393.79,6,232.3
16300,United Kingdom,1392.43,3,464.14
15453,United Kingdom,1388.37,7,198.34
13382,United Kingdom,1387.58,5,277.52
15468,United Kingdom,1387.48,7,198.21
13821,United Kingdom,1387.03,7,198.15
17496,United Kingdom,1385.89,5,277.18
14899,United Kingdom,1384.88,1,1384.88
13572,United Kingdom,1384.25,1,1384.25
13049,United Kingdom,1384.14,5,276.83
16463,United Kingdom,1383.7,7,197.67
12952,United Kingdom,1382.84,5,276.57
14116,United Kingdom,1382.74,5,276.55
14909,United Kingdom,1380.98,5,276.2
13159,United Kingdom,1379.75,5,275.95
15141,United Kingdom,1378.31,9,153.15
17714,United Kingdom,1376.58,9,152.95
17150,United Kingdom,1375.65,6,229.28
14577,United Kingdom,1374.25,7,196.32
14265,Unspecified,1373.35,4,343.34
14434,United Kingdom,1372.8,6,228.8
14538,United Kingdom,1370.84,5,274.17
18221,United Kingdom,1370.34,8,171.29
14609,United Kingdom,1366.2,11,124.2
14114,United Kingdom,1364.09,7,194.87
16634,United Kingdom,1363.1,10,136.31
13074,United Kingdom,1362.84,5,272.57
16367,United Kingdom,1362.4,3,454.13
16389,United Kingdom,1362.27,5,272.45
17796,United Kingdom,1361.99,7,194.57
16588,United Kingdom,1361.28,4,340.32
16384,United Kingdom,1358.95,4,339.74
13760,United Kingdom,1358.64,6,226.44
17908,United Kingdom,1357.89,7,193.98
13232,United Kingdom,1357.6,7,193.94
12875,United Kingdom,1356.99,5,271.4
18167,United Kingdom,1355.51,6,225.92
14316,United Kingdom,1355.34,6,225.89
17054,United Kingdom,1353.83,6,225.64
14550,United Kingdom,1353.31,4,338.33
15116,United Kingdom,1352.75,4,338.19
16245,United Kingdom,1352.36,5,270.47
12591,Italy,1352.15,3,450.72
16079,United Kingdom,1352.0,3,450.67
14853,United Kingdom,1351.37,7,193.05
12886,United Kingdom,1351.09,3,450.36
17731,United Kingdom,1347.08,7,192.44
12646,USA,1346.97,2,673.49
15411,United Kingdom,1346.38,5,269.28
13639,United Kingdom,1346.27,2,673.14
16222,United Kingdom,1345.22,2,672.61
17429,United Kingdom,1342.16,7,191.74
13743,United Kingdom,1340.15,8,167.52
15398,United Kingdom,1339.63,3,446.54
12620,France,1339.41,3,446.47
12711,Germany,1339.05,2,669.53
13220,United Kingdom,1336.09,5,267.22
15347,United Kingdom,1333.9,6,222.32
17033,United Kingdom,1332.79,4,333.2
15154,United Kingdom,1332.26,4,333.07
17932,United Kingdom,1331.57,3,443.86
13035,United Kingdom,1328.95,4,332.24
16295,United Kingdom,1328.55,4,332.14
14712,United Kingdom,1328.07,4,332.02
13919,Denmark,1326.03,5,265.21
13396,United Kingdom,1325.29,4,331.32
14956,United Kingdom,1325.0,1,1325.0
15774,United Kingdom,1324.2,7,189.17
17097,Spain,1323.95,10,132.4
12960,United Kingdom,1322.07,4,330.52
14847,United Kingdom,1320.6,4,330.15
16370,United Kingdom,1320.56,4,330.14
13803,United Kingdom,1319.11,4,329.78
17888,United Kingdom,1318.9,31,42.55
15751,United Kingdom,1318.84,14,94.2
14861,United Kingdom,1318.4,14,94.17
12526,Germany,1316.66,3,438.89
15471,United Kingdom,1316.56,3,438.85
14921,United Kingdom,1316.07,2,658.04
14102,United Kingdom,1314.73,8,164.34
16464,United Kingdom,1314.68,3,438.23
14973,United Kingdom,1314.45,3,438.15
15322,United Kingdom,1314.15,3,438.05
15146,United Kingdom,1313.66,3,437.89
12364,Belgium,1313.1,4,328.28
12639,Sweden,1312.37,3,437.46
12426,Germany,1311.41,3,437.14
14856,United Kingdom,1311.38,3,437.13
13328,United Kingdom,1308.48,1,1308.48
16377,United Kingdom,1308.48,2,654.24
13587,United Kingdom,1308.1,6,218.02
16282,United Kingdom,1307.58,3,435.86
14071,United Kingdom,1307.41,9,145.27
15677,United Kingdom,1305.63,3,435.21
16744,United Kingdom,1304.76,7,186.39
15813,United Kingdom,1303.91,2,651.96
12463,Belgium,1303.63,7,186.23
15101,United Kingdom,1303.49,11,118.5
16574,United Kingdom,1301.78,3,433.93
16723,United Kingdom,1301.63,4,325.41
12919,United Kingdom,1301.44,8,162.68
14479,United Kingdom,1299.11,4,324.78
12488,France,1298.66,3,432.89
16372,United Kingdom,1298.61,6,216.44
12987,United Kingdom,1298.51,6,216.42
12372,Denmark,1298.04,3,432.68
17499,United Kingdom,1296.84,3,432.28
14167,United Kingdom,1296.49,8,162.06
14618,United Kingdom,1295.67,9,143.96
16929,United Kingdom,1295.39,7,185.06
14480,United Kingdom,1295.27,5,259.05
15108,European Community,1291.75,5,258.35
13846,United Kingdom,1290.34,5,258.07
16608,United Kingdom,1288.72,2,644.36
16756,United Kingdom,1287.42,9,143.05
17411,United Kingdom,1286.53,9,142.95
14821,United Kingdom,1286.45,7,183.78
17027,United Kingdom,1285.41,10,128.54
16212,United Kingdom,1284.56,5,256.91
14297,United Kingdom,1284.06,6,214.01
17142,United Kingdom,1283.75,4,320.94
14284,United Kingdom,1282.85,4,320.71
15136,United Kingdom,1282.45,5,256.49
16894,United Kingdom,1282.36,5,256.47
15525,United Kingdom,1280.8,5,256.16
17109,United Kingdom,1280.1,10,128.01
17862,United Kingdom,1279.09,4,319.77
13243,United Kingdom,1278.04,5,255.61
15211,United Kingdom,1277.48,2,638.74
16777,United Kingdom,1277.01,6,212.84
17759,United Kingdom,1276.91,5,255.38
17521,United Kingdom,1276.81,6,212.8
18035,United Kingdom,1276.74,5,255.35
14478,United Kingdom,1276.66,4,319.17
14619,United Kingdom,1276.31,3,425.44
15584,United Kingdom,1275.0,7,182.14
14820,United Kingdom,1274.76,9,141.64
14490,United Kingdom,1273.47,2,636.74
17132,United Kingdom,1272.8,2,636.4
17478,United Kingdom,1272.8,2,636.4
12394,Denmark,1272.48,2,636.24
16527,United Kingdom,1272.44,2,636.22
12908,United Kingdom,1272.0,7,181.71
14984,United Kingdom,1271.41,6,211.9
12630,Finland,1270.88,2,635.44
14679,United Kingdom,1270.4,5,254.08
15038,United Kingdom,1269.96,10,127.0
13492,Switzerland,1269.84,3,423.28
15439,United Kingdom,1269.05,4,317.26
14379,United Kingdom,1268.91,4,317.23
14474,United Kingdom,1268.13,3,422.71
13892,United Kingdom,1267.65,6,211.28
14511,United Kingdom,1267.41,6,211.24
15579,United Kingdom,1267.25,7,181.04
13300,United Kingdom,1267.21,5,253.44
13497,United Kingdom,1266.33,7,180.9
13515,United Kingdom,1265.82,6,210.97
14725,United Kingdom,1264.84,5,252.97
13617,United Kingdom,1263.8,9,140.42
14427,United Kingdom,1263.52,4,315.88
16951,United Kingdom,1262.75,4,315.69
15009,United Kingdom,1261.78,3,420.59
16955,United Kingdom,1261.16,9,140.13
14419,United Kingdom,1260.91,7,180.13
16688,United Kingdom,1260.86,4,315.22
13916,United Kingdom,1260.51,5,252.1
16842,United Kingdom,1260.44,4,315.11
17343,United Kingdom,1259.94,6,209.99
13689,United Kingdom,1259.5,2,629.75
14267,United Kingdom,1259.19,9,139.91
15651,United Kingdom,1259.06,5,251.81
14871,United Kingdom,1258.97,9,139.89
12717,Greece,1258.91,4,314.73
17635,United Kingdom,1256.83,4,314.21
13065,United Kingdom,1255.96,6,209.33
16714,United Kingdom,1254.71,7,179.24
15064,United Kingdom,1254.41,4,313.6
15441,United Kingdom,1254.21,3,418.07
13855,United Kingdom,1253.94,5,250.79
17037,United Kingdom,1253.22,2,626.61
15400,United Kingdom,1252.8,9,139.2
14698,United Kingdom,1250.76,5,250.15
15599,United Kingdom,1250.06,3,416.69
17481,United Kingdom,1249.34,5,249.87
13443,United Kingdom,1247.71,7,178.24
14383,United Kingdom,1247.69,3,415.9
12689,France,1247.61,2,623.81
14240,United Kingdom,1247.49,3,415.83
15004,United Kingdom,1246.32,1,1246.32
16296,United Kingdom,1245.97,6,207.66
12402,Belgium,1244.15,7,177.74
17076,United Kingdom,1242.75,6,207.13
15800,United Kingdom,1242.58,7,177.51
14446,United Kingdom,1241.31,5,248.26
14382,United Kingdom,1240.85,3,413.62
13201,United Kingdom,1240.61,4,310.15
17529,United Kingdom,1240.25,2,620.13
13860,United Kingdom,1240.0,6,206.67
17034,United Kingdom,1239.32,7,177.05
16501,United Kingdom,1237.23,1,1237.23
15376,United Kingdom,1233.36,3,411.12
17397,United Kingdom,1233.18,3,411.06
18080,United Kingdom,1231.5,2,615.75
16159,United Kingdom,1230.29,5,246.06
14428,United Kingdom,1230.14,7,175.73
12673,Germany,1230.02,3,410.01
18135,United Kingdom,1229.22,13,94.56
13282,United Kingdom,1228.89,7,175.56
12866,Belgium,1227.35,3,409.12
13030,United Kingdom,1227.22,2,613.61
17201,United Kingdom,1226.44,5,245.29
17456,United Kingdom,1225.42,2,612.71
15269,United Kingdom,1225.36,3,408.45
14512,United Kingdom,1223.47,7,174.78
15580,United Kingdom,1221.95,14,87.28
12605,Germany,1217.95,5,243.59
13863,United Kingdom,1217.63,6,202.94
15390,Canada,1216.66,2,608.33
15661,United Kingdom,1215.95,8,151.99
13140,United Kingdom,1215.68,5,243.14
12985,United Kingdom,1215.62,3,405.21
17410,United Kingdom,1214.72,5,242.94
13440,United Kingdom,1213.95,10,121.4
17198,United Kingdom,1213.88,3,404.63
14020,United Kingdom,1213.26,5,242.65
16872,United Kingdom,1213.13,6,202.19
13019,United Kingdom,1212.95,8,151.62
13918,United Kingdom,1212.84,2,606.42
15664,United Kingdom,1212.35,7,173.19
12464,Belgium,1212.05,8,151.51
18263,United Kingdom,1211.08,4,302.77
14193,United Kingdom,1210.19,3,403.4
13723,United Kingdom,1209.2,6,201.53
15573,United Kingdom,1207.18,5,241.44
17062,United Kingdom,1204.32,7,172.05
14320,United Kingdom,1204.12,7,172.02
18057,United Kingdom,1203.56,3,401.19
16800,United Kingdom,1201.49,1,1201.49
17360,United Kingdom,1201.43,7,171.63
16946,United Kingdom,1199.54,6,199.92
16693,United Kingdom,1199.46,5,239.89
17800,United Kingdom,1199.01,9,133.22
15994,United Kingdom,1198.84,5,239.77
16345,United Kingdom,1198.74,2,599.37
17713,United Kingdom,1198.09,4,299.52
13405,United Kingdom,1196.56,9,132.95
16307,United Kingdom,1194.92,3,398.31
15145,United Kingdom,1194.73,4,298.68
12611,Italy,1193.32,1,1193.32
13976,United Kingdom,1192.36,4,298.09
17984,United Kingdom,1191.27,5,238.25
12993,United Kingdom,1191.26,10,119.13
17531,United Kingdom,1191.22,9,132.36
14275,United Kingdom,1189.38,6,198.23
18286,United Kingdom,1188.43,3,396.14
16471,United Kingdom,1186.18,6,197.7
15022,United Kingdom,1186.09,5,237.22
18060,United Kingdom,1185.46,2,592.73
13601,United Kingdom,1185.14,4,296.29
12742,United Arab Emirates,1185.02,2,592.51
18181,United Kingdom,1184.21,7,169.17
16830,United Kingdom,1183.7,5,236.74
15259,United Kingdom,1182.38,4,295.6
17021,United Kingdom,1182.22,6,197.04
13293,United Kingdom,1180.34,7,168.62
13395,United Kingdom,1180.23,3,393.41
13270,United Kingdom,1180.0,1,1180.0
15377,United Kingdom,1179.95,5,235.99
17058,United Kingdom,1179.89,3,393.3
16614,United Kingdom,1179.79,3,393.26
15303,United Kingdom,1178.78,4,294.7
15600,United Kingdom,1178.71,5,235.74
18025,United Kingdom,1177.72,6,196.29
15068,United Kingdom,1176.85,4,294.21
13233,United Kingdom,1176.46,4,294.12
15210,United Kingdom,1176.19,3,392.06
17653,United Kingdom,1175.88,5,235.18
12640,France,1174.58,3,391.53
17239,United Kingdom,1174.15,6,195.69
13787,United Kingdom,1173.7,9,130.41
13299,United Kingdom,1173.3,5,234.66
16292,United Kingdom,1171.46,9,130.16
14818,United Kingdom,1170.41,6,195.07
12691,France,1170.4,7,167.2
13797,United Kingdom,1168.45,4,292.11
17373,United Kingdom,1167.5,7,166.79
16653,United Kingdom,1166.92,3,388.97
17664,United Kingdom,1166.23,4,291.56
17812,United Kingdom,1165.89,7,166.56
14261,United Kingdom,1163.45,2,581.73
16306,United Kingdom,1162.82,10,116.28
17525,United Kingdom,1161.9,3,387.3
16949,United Kingdom,1161.27,7,165.9
13897,United Kingdom,1160.72,3,386.91
13459,United Kingdom,1160.41,2,580.21
17513,United Kingdom,1158.8,3,386.27
15621,United Kingdom,1158.77,6,193.13
12885,United Kingdom,1158.27,4,289.57
15028,United Kingdom,1157.71,6,192.95
15879,United Kingdom,1157.3,4,289.33
13744,United Kingdom,1156.36,2,578.18
14788,United Kingdom,1156.32,3,385.44
17342,United Kingdom,1155.84,7,165.12
18193,United Kingdom,1155.7,5,231.14
16184,United Kingdom,1155.54,7,165.08
17127,United Kingdom,1155.03,5,231.01
12592,Germany,1152.62,8,144.08
12657,France,1152.06,5,230.41
12533,Germany,1149.99,6,191.67
16167,United Kingdom,1149.87,6,191.65
12475,Germany,1149.64,2,574.82
16521,United Kingdom,1148.01,3,382.67
13499,United Kingdom,1146.96,7,163.85
16766,United Kingdom,1145.6,2,572.8
13462,United Kingdom,1145.6,6,190.93
14206,United Kingdom,1145.21,5,229.04
12769,Brazil,1143.6,1,1143.6
17770,United Kingdom,1143.27,5,228.65
14585,United Kingdom,1143.27,5,228.65
16769,United Kingdom,1141.75,4,285.44
12546,Spain,1141.5,3,380.5
18125,United Kingdom,1141.34,5,228.27
16270,United Kingdom,1141.24,1,1141.24
15088,United Kingdom,1140.27,3,380.09
14693,United Kingdom,1139.86,8,142.48
17500,United Kingdom,1138.0,3,379.33
13388,United Kingdom,1135.7,4,283.93
14201,United Kingdom,1134.14,12,94.51
17137,United Kingdom,1133.63,6,188.94
16989,United Kingdom,1133.25,6,188.88
14375,United Kingdom,1132.99,3,377.66
14231,United Kingdom,1131.97,6,188.66
15500,United Kingdom,1131.56,4,282.89
13882,United Kingdom,1131.28,6,188.55
15695,United Kingdom,1131.04,4,282.76
17866,United Kingdom,1131.0,4,282.75
12710,Germany,1130.57,4,282.64
17169,United Kingdom,1129.88,6,188.31
16354,United Kingdom,1129.51,5,225.9
15586,United Kingdom,1128.66,4,282.17
14450,United Kingdom,1128.44,7,161.21
12373,Austria,1127.65,3,375.88
14671,United Kingdom,1127.45,2,563.73
16838,United Kingdom,1126.66,6,187.78
17622,United Kingdom,1125.17,3,375.06
13167,United Kingdom,1125.15,5,225.03
16637,United Kingdom,1124.59,5,224.92
12462,Spain,1124.01,4,281.0
14917,United Kingdom,1123.75,2,561.88
16916,United Kingdom,1123.4,4,280.85
15436,United Kingdom,1122.53,3,374.18
17492,United Kingdom,1122.42,3,374.14
13486,United Kingdom,1122.41,3,374.14
16895,United Kingdom,1121.42,5,224.28
15737,United Kingdom,1121.21,12,93.43
16014,United Kingdom,1121.02,6,186.84
13304,United Kingdom,1120.79,7,160.11
13589,United Kingdom,1120.74,6,186.79
17302,United Kingdom,1119.93,6,186.66
17871,United Kingdom,1118.99,5,223.8
16430,United Kingdom,1117.94,7,159.71
17788,United Kingdom,1117.9,2,558.95
